k,mu,bridge_gain,seed,accuracy,isolated_baseline
6.0,0.3,0.1,42,0.8566666666666668,0.8566666666666668
6.0,0.3,0.2,42,0.8533333333333334,0.8566666666666668
6.0,0.3,0.3,42,0.87,0.8566666666666668
6.0,0.3,0.5,42,0.88,0.8566666666666668
6.0,0.3,0.75,42,0.89,0.8566666666666668
6.0,0.3,1.0,42,0.9,0.8566666666666668
6.0,0.3,1.5,42,0.8833333333333333,0.8566666666666668
6.0,0.3,2.0,42,0.87,0.8566666666666668
6.0,0.3,3.0,42,0.86,0.8566666666666668
6.0,0.3,0.0,43,0.84,0.84
6.0,0.3,0.1,43,0.8466666666666667,0.84
6.0,0.3,0.2,43,0.8566666666666666,0.84
6.0,0.3,0.3,43,0.8633333333333333,0.84
6.0,0.3,0.5,43,0.8266666666666667,0.84
6.0,0.3,0.75,43,0.8300000000000001,0.84
6.0,0.3,1.0,43,0.8333333333333334,0.84
6.0,0.3,1.5,43,0.8533333333333334,0.84
6.0,0.3,2.0,43,0.84,0.84
6.0,0.3,3.0,43,0.8333333333333334,0.84
6.0,0.3,0.0,44,0.8233333333333333,0.8233333333333333
6.0,0.3,0.1,44,0.8166666666666665,0.8233333333333333
6.0,0.3,0.2,44,0.8166666666666668,0.8233333333333333
6.0,0.3,0.3,44,0.82,0.8233333333333333
6.0,0.3,0.5,44,0.8266666666666667,0.8233333333333333
6.0,0.3,0.75,44,0.8733333333333334,0.8233333333333333
6.0,0.3,1.0,44,0.8933333333333332,0.8233333333333333
6.0,0.3,1.5,44,0.8733333333333334,0.8233333333333333
6.0,0.3,2.0,44,0.8666666666666667,0.8233333333333333
6.0,0.3,3.0,44,0.8300000000000001,0.8233333333333333
6.0,0.3,0.0,45,0.8666666666666667,0.8666666666666667
6.0,0.3,0.1,45,0.8833333333333333,0.8666666666666667
6.0,0.3,0.2,45,0.8833333333333333,0.8666666666666667
6.0,0.3,0.3,45,0.8866666666666667,0.8666666666666667
6.0,0.3,0.5,45,0.8766666666666666,0.8666666666666667
6.0,0.3,0.75,45,0.9066666666666666,0.8666666666666667
6.0,0.3,1.0,45,0.9133333333333334,0.8666666666666667
6.0,0.3,1.5,45,0.88,0.8666666666666667
6.0,0.3,2.0,45,0.88,0.8666666666666667
6.0,0.3,3.0,45,0.8466666666666667,0.8666666666666667
6.0,0.3,0.0,46,0.8466666666666667,0.8466666666666667
6.0,0.3,0.1,46,0.87,0.8466666666666667
6.0,0.3,0.2,46,0.8566666666666666,0.8466666666666667
6.0,0.3,0.3,46,0.8533333333333334,0.8466666666666667
6.0,0.3,0.5,46,0.87,0.8466666666666667
6.0,0.3,0.75,46,0.8833333333333333,0.8466666666666667
6.0,0.3,1.0,46,0.87,0.8466666666666667
6.0,0.3,1.5,46,0.8633333333333333,0.8466666666666667
6.0,0.3,2.0,46,0.8566666666666666,0.8466666666666667
6.0,0.3,3.0,46,0.8433333333333333,0.8466666666666667
6.0,0.3,0.0,47,0.8566666666666668,0.8566666666666668
6.0,0.3,0.1,47,0.8766666666666666,0.8566666666666668
6.0,0.3,0.2,47,0.88,0.8566666666666668
6.0,0.3,0.3,47,0.8833333333333333,0.8566666666666668
6.0,0.3,0.5,47,0.89,0.8566666666666668
6.0,0.3,0.75,47,0.8866666666666667,0.8566666666666668
6.0,0.3,1.0,47,0.8966666666666666,0.8566666666666668
6.0,0.3,1.5,47,0.89,0.8566666666666668
6.0,0.3,2.0,47,0.8766666666666666,0.8566666666666668
6.0,0.3,3.0,47,0.8433333333333334,0.8566666666666668
6.0,0.3,0.0,48,0.8666666666666667,0.8666666666666667
6.0,0.3,0.1,48,0.8766666666666666,0.8666666666666667
6.0,0.3,0.2,48,0.8833333333333333,0.8666666666666667
6.0,0.3,0.3,48,0.8766666666666666,0.8666666666666667
6.0,0.3,0.5,48,0.8833333333333333,0.8666666666666667
6.0,0.3,0.75,48,0.8933333333333334,0.8666666666666667
6.0,0.3,1.0,48,0.89,0.8666666666666667
6.0,0.3,1.5,48,0.9,0.8666666666666667
6.0,0.3,2.0,48,0.89,0.8666666666666667
6.0,0.3,3.0,48,0.88,0.8666666666666667
6.0,0.3,0.0,49,0.85,0.85
6.0,0.3,0.1,49,0.86,0.85
6.0,0.3,0.2,49,0.86,0.85
6.0,0.3,0.3,49,0.8733333333333334,0.85
6.0,0.3,0.5,49,0.88,0.85
6.0,0.3,0.75,49,0.88,0.85
6.0,0.3,1.0,49,0.8833333333333333,0.85
6.0,0.3,1.5,49,0.86,0.85
6.0,0.3,2.0,49,0.85,0.85
6.0,0.3,3.0,49,0.8333333333333334,0.85
6.0,0.35,0.0,42,0.8533333333333334,0.8533333333333334
6.0,0.35,0.1,42,0.8633333333333333,0.8533333333333334
6.0,0.35,0.2,42,0.8533333333333334,0.8533333333333334
6.0,0.35,0.3,42,0.85,0.8533333333333334
6.0,0.35,0.5,42,0.86,0.8533333333333334
6.0,0.35,0.75,42,0.85,0.8533333333333334
6.0,0.35,1.0,42,0.8466666666666667,0.8533333333333334
6.0,0.35,1.5,42,0.8466666666666667,0.8533333333333334
6.0,0.35,2.0,42,0.8366666666666668,0.8533333333333334
6.0,0.35,3.0,42,0.84,0.8533333333333334
6.0,0.35,0.0,43,0.8266666666666667,0.8266666666666667
6.0,0.35,0.1,43,0.84,0.8266666666666667
6.0,0.35,0.2,43,0.8333333333333334,0.8266666666666667
6.0,0.35,0.3,43,0.8366666666666666,0.8266666666666667
6.0,0.35,0.5,43,0.8433333333333333,0.8266666666666667
6.0,0.35,0.75,43,0.8533333333333334,0.8266666666666667
6.0,0.35,1.0,43,0.86,0.8266666666666667
6.0,0.35,1.5,43,0.8533333333333334,0.8266666666666667
6.0,0.35,2.0,43,0.8333333333333334,0.8266666666666667
6.0,0.35,3.0,43,0.8133333333333334,0.8266666666666667
6.0,0.35,0.0,44,0.86,0.86
6.0,0.35,0.1,44,0.86,0.86
6.0,0.35,0.2,44,0.8633333333333333,0.86
6.0,0.35,0.3,44,0.8633333333333333,0.86
6.0,0.35,0.5,44,0.8566666666666668,0.86
6.0,0.35,0.75,44,0.86,0.86
6.0,0.35,1.0,44,0.8533333333333334,0.86
6.0,0.35,1.5,44,0.87,0.86
6.0,0.35,2.0,44,0.86,0.86
6.0,0.35,3.0,44,0.8500000000000001,0.86
6.0,0.35,0.0,45,0.88,0.88
6.0,0.35,0.1,45,0.89,0.88
6.0,0.35,0.2,45,0.8933333333333332,0.88
6.0,0.35,0.3,45,0.8966666666666666,0.88
6.0,0.35,0.5,45,0.89,0.88
6.0,0.35,0.75,45,0.89,0.88
6.0,0.35,1.0,45,0.8866666666666667,0.88
6.0,0.35,1.5,45,0.83,0.88
6.0,0.35,2.0,45,0.82,0.88
6.0,0.35,3.0,45,0.81,0.88
6.0,0.35,0.0,46,0.8533333333333334,0.8533333333333334
6.0,0.35,0.1,46,0.8866666666666667,0.8533333333333334
6.0,0.35,0.2,46,0.8966666666666666,0.8533333333333334
6.0,0.35,0.3,46,0.9033333333333333,0.8533333333333334
6.0,0.35,0.5,46,0.9033333333333333,0.8533333333333334
6.0,0.35,0.75,46,0.9,0.8533333333333334
6.0,0.35,1.0,46,0.88,0.8533333333333334
6.0,0.35,1.5,46,0.8833333333333333,0.8533333333333334
6.0,0.35,2.0,46,0.88,0.8533333333333334
6.0,0.35,3.0,46,0.87,0.8533333333333334
6.0,0.35,0.0,47,0.8333333333333334,0.8333333333333334
6.0,0.35,0.1,47,0.8533333333333334,0.8333333333333334
6.0,0.35,0.2,47,0.86,0.8333333333333334
6.0,0.35,0.3,47,0.86,0.8333333333333334
6.0,0.35,0.5,47,0.8866666666666667,0.8333333333333334
6.0,0.35,0.75,47,0.8733333333333334,0.8333333333333334
6.0,0.35,1.0,47,0.8666666666666667,0.8333333333333334
6.0,0.35,1.5,47,0.8766666666666666,0.8333333333333334
6.0,0.35,2.0,47,0.8566666666666666,0.8333333333333334
6.0,0.35,3.0,47,0.8466666666666667,0.8333333333333334
6.0,0.35,0.0,48,0.8133333333333335,0.8133333333333335
6.0,0.35,0.1,48,0.8133333333333335,0.8133333333333335
6.0,0.35,0.2,48,0.84,0.8133333333333335
6.0,0.35,0.3,48,0.8466666666666667,0.8133333333333335
6.0,0.35,0.5,48,0.85,0.8133333333333335
6.0,0.35,0.75,48,0.8466666666666667,0.8133333333333335
6.0,0.35,1.0,48,0.8533333333333334,0.8133333333333335
6.0,0.35,1.5,48,0.88,0.8133333333333335
6.0,0.35,2.0,48,0.8666666666666667,0.8133333333333335
6.0,0.35,3.0,48,0.8166666666666668,0.8133333333333335
6.0,0.35,0.0,49,0.8033333333333333,0.8033333333333333
6.0,0.35,0.1,49,0.82,0.8033333333333333
6.0,0.35,0.2,49,0.8366666666666666,0.8033333333333333
6.0,0.35,0.3,49,0.8333333333333334,0.8033333333333333
6.0,0.35,0.5,49,0.8533333333333334,0.8033333333333333
6.0,0.35,0.75,49,0.8666666666666667,0.8033333333333333
6.0,0.35,1.0,49,0.8766666666666666,0.8033333333333333
6.0,0.35,1.5,49,0.85,0.8033333333333333
6.0,0.35,2.0,49,0.85,0.8033333333333333
6.0,0.35,3.0,49,0.8366666666666666,0.8033333333333333
6.0,0.4,0.0,42,0.8466666666666667,0.8466666666666667
6.0,0.4,0.1,42,0.8566666666666666,0.8466666666666667
6.0,0.4,0.2,42,0.86,0.8466666666666667
6.0,0.4,0.3,42,0.8766666666666666,0.8466666666666667
6.0,0.4,0.5,42,0.8933333333333334,0.8466666666666667
6.0,0.4,0.75,42,0.9,0.8466666666666667
6.0,0.4,1.0,42,0.9033333333333333,0.8466666666666667
6.0,0.4,1.5,42,0.8833333333333333,0.8466666666666667
6.0,0.4,2.0,42,0.86,0.8466666666666667
6.0,0.4,3.0,42,0.8366666666666666,0.8466666666666667
6.0,0.4,0.0,43,0.82,0.82
6.0,0.4,0.1,43,0.8166666666666668,0.82
6.0,0.4,0.2,43,0.82,0.82
6.0,0.4,0.3,43,0.8266666666666667,0.82
6.0,0.4,0.5,43,0.8333333333333334,0.82
6.0,0.4,0.75,43,0.8366666666666666,0.82
6.0,0.4,1.0,43,0.8333333333333334,0.82
6.0,0.4,1.5,43,0.8133333333333334,0.82
6.0,0.4,2.0,43,0.8233333333333333,0.82
6.0,0.4,3.0,43,0.8233333333333333,0.82
6.0,0.4,0.0,44,0.8066666666666666,0.8066666666666666
6.0,0.4,0.1,44,0.8300000000000001,0.8066666666666666
6.0,0.4,0.2,44,0.8466666666666667,0.8066666666666666
6.0,0.4,0.3,44,0.86,0.8066666666666666
6.0,0.4,0.5,44,0.8666666666666667,0.8066666666666666
6.0,0.4,0.75,44,0.88,0.8066666666666666
6.0,0.4,1.0,44,0.89,0.8066666666666666
6.0,0.4,1.5,44,0.8633333333333334,0.8066666666666666
6.0,0.4,2.0,44,0.85,0.8066666666666666
6.0,0.4,3.0,44,0.83,0.8066666666666666
6.0,0.4,0.0,45,0.8533333333333334,0.8533333333333334
6.0,0.4,0.1,45,0.86,0.8533333333333334
6.0,0.4,0.2,45,0.8633333333333333,0.8533333333333334
6.0,0.4,0.3,45,0.8633333333333333,0.8533333333333334
6.0,0.4,0.5,45,0.8733333333333334,0.8533333333333334
6.0,0.4,0.75,45,0.8633333333333333,0.8533333333333334
6.0,0.4,1.0,45,0.8466666666666667,0.8533333333333334
6.0,0.4,1.5,45,0.8333333333333334,0.8533333333333334
6.0,0.4,2.0,45,0.83,0.8533333333333334
6.0,0.4,3.0,45,0.81,0.8533333333333334
6.0,0.4,0.0,46,0.87,0.87
6.0,0.4,0.1,46,0.9,0.87
6.0,0.4,0.2,46,0.8866666666666667,0.87
6.0,0.4,0.3,46,0.89,0.87
6.0,0.4,0.5,46,0.89,0.87
6.0,0.4,0.75,46,0.88,0.87
6.0,0.4,1.0,46,0.88,0.87
6.0,0.4,1.5,46,0.88,0.87
6.0,0.4,2.0,46,0.87,0.87
6.0,0.4,3.0,46,0.8266666666666667,0.87
6.0,0.4,0.0,47,0.8300000000000001,0.8300000000000001
6.0,0.4,0.1,47,0.8566666666666668,0.8300000000000001
6.0,0.4,0.2,47,0.87,0.8300000000000001
6.0,0.4,0.3,47,0.8833333333333333,0.8300000000000001
6.0,0.4,0.5,47,0.8799999999999999,0.8300000000000001
6.0,0.4,0.75,47,0.89,0.8300000000000001
6.0,0.4,1.0,47,0.8966666666666666,0.8300000000000001
6.0,0.4,1.5,47,0.8799999999999999,0.8300000000000001
6.0,0.4,2.0,47,0.8666666666666667,0.8300000000000001
6.0,0.4,3.0,47,0.8266666666666667,0.8300000000000001
6.0,0.4,0.0,48,0.8366666666666668,0.8366666666666668
6.0,0.4,0.1,48,0.85,0.8366666666666668
6.0,0.4,0.2,48,0.8666666666666667,0.8366666666666668
6.0,0.4,0.3,48,0.8766666666666666,0.8366666666666668
6.0,0.4,0.5,48,0.8733333333333334,0.8366666666666668
6.0,0.4,0.75,48,0.8666666666666667,0.8366666666666668
6.0,0.4,1.0,48,0.85,0.8366666666666668
6.0,0.4,1.5,48,0.8533333333333334,0.8366666666666668
6.0,0.4,2.0,48,0.8333333333333334,0.8366666666666668
6.0,0.4,3.0,48,0.8166666666666668,0.8366666666666668
6.0,0.4,0.0,49,0.8433333333333334,0.8433333333333334
6.0,0.4,0.1,49,0.8433333333333333,0.8433333333333334
6.0,0.4,0.2,49,0.8733333333333334,0.8433333333333334
6.0,0.4,0.3,49,0.8766666666666666,0.8433333333333334
6.0,0.4,0.5,49,0.8833333333333333,0.8433333333333334
6.0,0.4,0.75,49,0.8766666666666666,0.8433333333333334
6.0,0.4,1.0,49,0.88,0.8433333333333334
6.0,0.4,1.5,49,0.88,0.8433333333333334
6.0,0.4,2.0,49,0.8666666666666667,0.8433333333333334
6.0,0.4,3.0,49,0.8333333333333334,0.8433333333333334
6.0,0.45,0.0,42,0.8166666666666668,0.8166666666666668
6.0,0.45,0.1,42,0.8300000000000001,0.8166666666666668
6.0,0.45,0.2,42,0.8333333333333334,0.8166666666666668
6.0,0.45,0.3,42,0.84,0.8166666666666668
6.0,0.45,0.5,42,0.8433333333333333,0.8166666666666668
6.0,0.45,0.75,42,0.8433333333333333,0.8166666666666668
6.0,0.45,1.0,42,0.8466666666666667,0.8166666666666668
6.0,0.45,1.5,42,0.81,0.8166666666666668
6.0,0.45,2.0,42,0.7833333333333333,0.8166666666666668
6.0,0.45,3.0,42,0.7866666666666667,0.8166666666666668
6.0,0.45,0.0,43,0.79,0.79
6.0,0.45,0.1,43,0.7799999999999999,0.79
6.0,0.45,0.2,43,0.7799999999999999,0.79
6.0,0.45,0.3,43,0.79,0.79
6.0,0.45,0.5,43,0.8066666666666666,0.79
6.0,0.45,0.75,43,0.82,0.79
6.0,0.45,1.0,43,0.8333333333333334,0.79
6.0,0.45,1.5,43,0.8133333333333334,0.79
6.0,0.45,2.0,43,0.8099999999999999,0.79
6.0,0.45,3.0,43,0.7799999999999999,0.79
6.0,0.45,0.0,44,0.8366666666666668,0.8366666666666668
6.0,0.45,0.1,44,0.8466666666666667,0.8366666666666668
6.0,0.45,0.2,44,0.8566666666666666,0.8366666666666668
6.0,0.45,0.3,44,0.85,0.8366666666666668
6.0,0.45,0.5,44,0.84,0.8366666666666668
6.0,0.45,0.75,44,0.7966666666666667,0.8366666666666668
6.0,0.45,1.0,44,0.8066666666666666,0.8366666666666668
6.0,0.45,1.5,44,0.8133333333333334,0.8366666666666668
6.0,0.45,2.0,44,0.8033333333333333,0.8366666666666668
6.0,0.45,3.0,44,0.7966666666666667,0.8366666666666668
6.0,0.45,0.0,45,0.8233333333333334,0.8233333333333334
6.0,0.45,0.1,45,0.8433333333333334,0.8233333333333334
6.0,0.45,0.2,45,0.8433333333333334,0.8233333333333334
6.0,0.45,0.3,45,0.8533333333333334,0.8233333333333334
6.0,0.45,0.5,45,0.8533333333333334,0.8233333333333334
6.0,0.45,0.75,45,0.8466666666666667,0.8233333333333334
6.0,0.45,1.0,45,0.8233333333333334,0.8233333333333334
6.0,0.45,1.5,45,0.8233333333333334,0.8233333333333334
6.0,0.45,2.0,45,0.8099999999999999,0.8233333333333334
6.0,0.45,3.0,45,0.81,0.8233333333333334
6.0,0.45,0.0,46,0.8466666666666667,0.8466666666666667
6.0,0.45,0.1,46,0.86,0.8466666666666667
6.0,0.45,0.2,46,0.8633333333333333,0.8466666666666667
6.0,0.45,0.3,46,0.8566666666666666,0.8466666666666667
6.0,0.45,0.5,46,0.8500000000000001,0.8466666666666667
6.0,0.45,0.75,46,0.8333333333333334,0.8466666666666667
6.0,0.45,1.0,46,0.7999999999999999,0.8466666666666667
6.0,0.45,1.5,46,0.8033333333333332,0.8466666666666667
6.0,0.45,2.0,46,0.79,0.8466666666666667
6.0,0.45,3.0,46,0.79,0.8466666666666667
6.0,0.45,0.0,47,0.75,0.75
6.0,0.45,0.1,47,0.7433333333333333,0.75
6.0,0.45,0.2,47,0.7433333333333333,0.75
6.0,0.45,0.3,47,0.7400000000000001,0.75
6.0,0.45,0.5,47,0.7600000000000001,0.75
6.0,0.45,0.75,47,0.77,0.75
6.0,0.45,1.0,47,0.75,0.75
6.0,0.45,1.5,47,0.7733333333333333,0.75
6.0,0.45,2.0,47,0.79,0.75
6.0,0.45,3.0,47,0.79,0.75
6.0,0.45,0.0,48,0.8500000000000001,0.8500000000000001
6.0,0.45,0.1,48,0.8566666666666668,0.8500000000000001
6.0,0.45,0.2,48,0.8500000000000001,0.8500000000000001
6.0,0.45,0.3,48,0.8533333333333334,0.8500000000000001
6.0,0.45,0.5,48,0.85,0.8500000000000001
6.0,0.45,0.75,48,0.8466666666666667,0.8500000000000001
6.0,0.45,1.0,48,0.8633333333333333,0.8500000000000001
6.0,0.45,1.5,48,0.86,0.8500000000000001
6.0,0.45,2.0,48,0.8300000000000001,0.8500000000000001
6.0,0.45,3.0,48,0.8166666666666668,0.8500000000000001
6.0,0.45,0.0,49,0.7933333333333333,0.7933333333333333
6.0,0.45,0.1,49,0.8266666666666668,0.7933333333333333
6.0,0.45,0.2,49,0.8266666666666667,0.7933333333333333
6.0,0.45,0.3,49,0.8366666666666666,0.7933333333333333
6.0,0.45,0.5,49,0.82,0.7933333333333333
6.0,0.45,0.75,49,0.8366666666666666,0.7933333333333333
6.0,0.45,1.0,49,0.8333333333333334,0.7933333333333333
6.0,0.45,1.5,49,0.8166666666666665,0.7933333333333333
6.0,0.45,2.0,49,0.8466666666666667,0.7933333333333333
6.0,0.45,3.0,49,0.8233333333333334,0.7933333333333333
6.0,0.5,0.0,42,0.7799999999999999,0.7799999999999999
6.0,0.5,0.1,42,0.8266666666666668,0.7799999999999999
6.0,0.5,0.2,42,0.8266666666666668,0.7799999999999999
6.0,0.5,0.3,42,0.8366666666666666,0.7799999999999999
6.0,0.5,0.5,42,0.8433333333333333,0.7799999999999999
6.0,0.5,0.75,42,0.8466666666666667,0.7799999999999999
6.0,0.5,1.0,42,0.8533333333333334,0.7799999999999999
6.0,0.5,1.5,42,0.8433333333333333,0.7799999999999999
6.0,0.5,2.0,42,0.84,0.7799999999999999
6.0,0.5,3.0,42,0.82,0.7799999999999999
6.0,0.5,0.0,43,0.7833333333333333,0.7833333333333333
6.0,0.5,0.1,43,0.79,0.7833333333333333
6.0,0.5,0.2,43,0.8133333333333334,0.7833333333333333
6.0,0.5,0.3,43,0.84,0.7833333333333333
6.0,0.5,0.5,43,0.85,0.7833333333333333
6.0,0.5,0.75,43,0.85,0.7833333333333333
6.0,0.5,1.0,43,0.8466666666666667,0.7833333333333333
6.0,0.5,1.5,43,0.85,0.7833333333333333
6.0,0.5,2.0,43,0.8466666666666667,0.7833333333333333
6.0,0.5,3.0,43,0.8333333333333334,0.7833333333333333
6.0,0.5,0.0,44,0.7933333333333333,0.7933333333333333
6.0,0.5,0.1,44,0.7799999999999999,0.7933333333333333
6.0,0.5,0.2,44,0.7966666666666667,0.7933333333333333
6.0,0.5,0.3,44,0.8133333333333334,0.7933333333333333
6.0,0.5,0.5,44,0.8166666666666665,0.7933333333333333
6.0,0.5,0.75,44,0.82,0.7933333333333333
6.0,0.5,1.0,44,0.8366666666666666,0.7933333333333333
6.0,0.5,1.5,44,0.8133333333333334,0.7933333333333333
6.0,0.5,2.0,44,0.8033333333333333,0.7933333333333333
6.0,0.5,3.0,44,0.8066666666666666,0.7933333333333333
6.0,0.5,0.0,45,0.82,0.82
6.0,0.5,0.1,45,0.8633333333333334,0.82
6.0,0.5,0.2,45,0.8666666666666667,0.82
6.0,0.5,0.3,45,0.86,0.82
6.0,0.5,0.5,45,0.8466666666666667,0.82
6.0,0.5,0.75,45,0.8500000000000001,0.82
6.0,0.5,1.0,45,0.8533333333333334,0.82
6.0,0.5,1.5,45,0.85,0.82
6.0,0.5,2.0,45,0.85,0.82
6.0,0.5,3.0,45,0.8300000000000001,0.82
6.0,0.5,0.0,46,0.8166666666666668,0.8166666666666668
6.0,0.5,0.1,46,0.82,0.8166666666666668
6.0,0.5,0.2,46,0.8166666666666668,0.8166666666666668
6.0,0.5,0.3,46,0.8266666666666668,0.8166666666666668
6.0,0.5,0.5,46,0.8266666666666667,0.8166666666666668
6.0,0.5,0.75,46,0.8300000000000001,0.8166666666666668
6.0,0.5,1.0,46,0.8266666666666667,0.8166666666666668
6.0,0.5,1.5,46,0.8166666666666668,0.8166666666666668
6.0,0.5,2.0,46,0.79,0.8166666666666668
6.0,0.5,3.0,46,0.79,0.8166666666666668
6.0,0.5,0.0,47,0.81,0.81
6.0,0.5,0.1,47,0.82,0.81
6.0,0.5,0.2,47,0.8366666666666668,0.81
6.0,0.5,0.3,47,0.86,0.81
6.0,0.5,0.5,47,0.8733333333333334,0.81
6.0,0.5,0.75,47,0.8833333333333333,0.81
6.0,0.5,1.0,47,0.8866666666666667,0.81
6.0,0.5,1.5,47,0.8566666666666666,0.81
6.0,0.5,2.0,47,0.8233333333333333,0.81
6.0,0.5,3.0,47,0.84,0.81
6.0,0.5,0.0,48,0.82,0.82
6.0,0.5,0.1,48,0.8233333333333334,0.82
6.0,0.5,0.2,48,0.8366666666666666,0.82
6.0,0.5,0.3,48,0.8533333333333334,0.82
6.0,0.5,0.5,48,0.85,0.82
6.0,0.5,0.75,48,0.86,0.82
6.0,0.5,1.0,48,0.86,0.82
6.0,0.5,1.5,48,0.8433333333333334,0.82
6.0,0.5,2.0,48,0.8500000000000001,0.82
6.0,0.5,3.0,48,0.8233333333333334,0.82
6.0,0.5,0.0,49,0.8166666666666665,0.8166666666666665
6.0,0.5,0.1,49,0.8233333333333334,0.8166666666666665
6.0,0.5,0.2,49,0.82,0.8166666666666665
6.0,0.5,0.3,49,0.8333333333333334,0.8166666666666665
6.0,0.5,0.5,49,0.8466666666666667,0.8166666666666665
6.0,0.5,0.75,49,0.84,0.8166666666666665
6.0,0.5,1.0,49,0.8433333333333334,0.8166666666666665
6.0,0.5,1.5,49,0.8433333333333333,0.8166666666666665
6.0,0.5,2.0,49,0.8266666666666667,0.8166666666666665
6.0,0.5,3.0,49,0.8233333333333333,0.8166666666666665
6.0,0.55,0.0,42,0.7533333333333334,0.7533333333333334
6.0,0.55,0.1,42,0.7633333333333333,0.7533333333333334
6.0,0.55,0.2,42,0.7566666666666665,0.7533333333333334
6.0,0.55,0.3,42,0.7966666666666667,0.7533333333333334
6.0,0.55,0.5,42,0.8300000000000001,0.7533333333333334
6.0,0.55,0.75,42,0.8266666666666667,0.7533333333333334
6.0,0.55,1.0,42,0.8133333333333334,0.7533333333333334
6.0,0.55,1.5,42,0.81,0.7533333333333334
6.0,0.55,2.0,42,0.7966666666666667,0.7533333333333334
6.0,0.55,3.0,42,0.79,0.7533333333333334
6.0,0.55,0.0,43,0.79,0.79
6.0,0.55,0.1,43,0.7866666666666666,0.79
6.0,0.55,0.2,43,0.7966666666666665,0.79
6.0,0.55,0.3,43,0.8066666666666666,0.79
6.0,0.55,0.5,43,0.82,0.79
6.0,0.55,0.75,43,0.82,0.79
6.0,0.55,1.0,43,0.8166666666666668,0.79
6.0,0.55,1.5,43,0.8133333333333334,0.79
6.0,0.55,2.0,43,0.7999999999999999,0.79
6.0,0.55,3.0,43,0.7866666666666667,0.79
6.0,0.55,0.0,44,0.7766666666666667,0.7766666666666667
6.0,0.55,0.1,44,0.7633333333333333,0.7766666666666667
6.0,0.55,0.2,44,0.7866666666666666,0.7766666666666667
6.0,0.55,0.3,44,0.8033333333333333,0.7766666666666667
6.0,0.55,0.5,44,0.81,0.7766666666666667
6.0,0.55,0.75,44,0.8433333333333334,0.7766666666666667
6.0,0.55,1.0,44,0.8566666666666668,0.7766666666666667
6.0,0.55,1.5,44,0.8266666666666667,0.7766666666666667
6.0,0.55,2.0,44,0.8333333333333334,0.7766666666666667
6.0,0.55,3.0,44,0.8066666666666666,0.7766666666666667
6.0,0.55,0.0,45,0.7866666666666667,0.7866666666666667
6.0,0.55,0.1,45,0.7799999999999999,0.7866666666666667
6.0,0.55,0.2,45,0.7966666666666665,0.7866666666666667
6.0,0.55,0.3,45,0.8066666666666666,0.7866666666666667
6.0,0.55,0.5,45,0.8066666666666666,0.7866666666666667
6.0,0.55,0.75,45,0.8333333333333334,0.7866666666666667
6.0,0.55,1.0,45,0.8366666666666666,0.7866666666666667
6.0,0.55,1.5,45,0.81,0.7866666666666667
6.0,0.55,2.0,45,0.8166666666666668,0.7866666666666667
6.0,0.55,3.0,45,0.8033333333333333,0.7866666666666667
6.0,0.55,0.0,46,0.8000000000000002,0.8000000000000002
6.0,0.55,0.1,46,0.8066666666666666,0.8000000000000002
6.0,0.55,0.2,46,0.8133333333333335,0.8000000000000002
6.0,0.55,0.3,46,0.8099999999999999,0.8000000000000002
6.0,0.55,0.5,46,0.8300000000000001,0.8000000000000002
6.0,0.55,0.75,46,0.8300000000000001,0.8000000000000002
6.0,0.55,1.0,46,0.8300000000000001,0.8000000000000002
6.0,0.55,1.5,46,0.8300000000000001,0.8000000000000002
6.0,0.55,2.0,46,0.8066666666666666,0.8000000000000002
6.0,0.55,3.0,46,0.81,0.8000000000000002
6.0,0.55,0.0,47,0.7600000000000001,0.7600000000000001
6.0,0.55,0.1,47,0.7600000000000001,0.7600000000000001
6.0,0.55,0.2,47,0.7733333333333334,0.7600000000000001
6.0,0.55,0.3,47,0.7866666666666667,0.7600000000000001
6.0,0.55,0.5,47,0.8033333333333333,0.7600000000000001
6.0,0.55,0.75,47,0.7999999999999999,0.7600000000000001
6.0,0.55,1.0,47,0.7999999999999999,0.7600000000000001
6.0,0.55,1.5,47,0.7866666666666666,0.7600000000000001
6.0,0.55,2.0,47,0.81,0.7600000000000001
6.0,0.55,3.0,47,0.8066666666666666,0.7600000000000001
6.0,0.55,0.0,48,0.84,0.84
6.0,0.55,0.1,48,0.82,0.84
6.0,0.55,0.2,48,0.8266666666666667,0.84
6.0,0.55,0.3,48,0.82,0.84
6.0,0.55,0.5,48,0.8433333333333333,0.84
6.0,0.55,0.75,48,0.8766666666666666,0.84
6.0,0.55,1.0,48,0.8733333333333334,0.84
6.0,0.55,1.5,48,0.8533333333333334,0.84
6.0,0.55,2.0,48,0.8466666666666667,0.84
6.0,0.55,3.0,48,0.8333333333333334,0.84
6.0,0.55,0.0,49,0.85,0.85
6.0,0.55,0.1,49,0.8233333333333333,0.85
6.0,0.55,0.2,49,0.8233333333333333,0.85
6.0,0.55,0.3,49,0.8133333333333334,0.85
6.0,0.55,0.5,49,0.8366666666666666,0.85
6.0,0.55,0.75,49,0.8533333333333334,0.85
6.0,0.55,1.0,49,0.8466666666666667,0.85
6.0,0.55,1.5,49,0.8466666666666667,0.85
6.0,0.55,2.0,49,0.8433333333333333,0.85
6.0,0.55,3.0,49,0.85,0.85
6.0,0.6,0.0,42,0.7966666666666665,0.7966666666666665
